"region","year","quantity"
"SE_Brazil","1580","70"
"SE_Brazil","1581","76"
"SE_Brazil","1582","83"
"SE_Brazil","1583","91"
"SE_Brazil","1584","99"
"SE_Brazil","1585","107"
"SE_Brazil","1586","117"
"SE_Brazil","1587","128"
"SE_Brazil","1588","139"
"SE_Brazil","1589","152"
"SE_Brazil","1590","165"
"SE_Brazil","1591","180"
"SE_Brazil","1592","196"
"SE_Brazil","1593","214"
"SE_Brazil","1594","233"
"SE_Brazil","1595","254"
"SE_Brazil","1596","276"
"SE_Brazil","1597","301"
"SE_Brazil","1598","328"
"SE_Brazil","1599","357"
"SE_Brazil","1600","389"
"SE_Brazil","1601","424"
"SE_Brazil","1602","462"
"SE_Brazil","1603","504"
"SE_Brazil","1604","549"
"SE_Brazil","1605","598"
"SE_Brazil","1606","651"
"SE_Brazil","1607","710"
"SE_Brazil","1608","773"
"SE_Brazil","1609","843"
"SE_Brazil","1610","918"
"SE_Brazil","1611","1000"
"SE_Brazil","1612","1090"
"SE_Brazil","1613","1188"
"SE_Brazil","1614","1294"
"SE_Brazil","1615","1410"
"SE_Brazil","1616","1536"
"SE_Brazil","1617","1674"
"SE_Brazil","1618","1824"
"SE_Brazil","1619","1987"
"SE_Brazil","1620","2160"
"SE_Brazil","1621","2160"
"SE_Brazil","1622","2160"
"SE_Brazil","1623","2160"
"SE_Brazil","1624","2160"
"SE_Brazil","1625","2160"
"SE_Brazil","1626","2160"
"SE_Brazil","1627","2160"
"SE_Brazil","1628","2160"
"SE_Brazil","1629","2160"
"SE_Brazil","1630","2160"
"SE_Brazil","1631","2160"
"SE_Brazil","1632","2160"
"SE_Brazil","1633","2160"
"SE_Brazil","1634","2160"
"SE_Brazil","1635","2160"
"SE_Brazil","1636","2160"
"SE_Brazil","1637","2160"
"SE_Brazil","1638","2160"
"SE_Brazil","1639","2160"
"SE_Brazil","1640","2160"
"SE_Brazil","1641","1400"
"SE_Brazil","1642","1400"
"SE_Brazil","1643","1400"
"SE_Brazil","1644","1400"
"SE_Brazil","1645","1400"
"SE_Brazil","1646","1400"
"SE_Brazil","1647","1400"
"SE_Brazil","1648","1400"
"SE_Brazil","1649","2160"
"SE_Brazil","1650","2557"
"SE_Brazil","1651","2557"
"SE_Brazil","1652","2557"
"SE_Brazil","1653","2557"
"SE_Brazil","1654","2557"
"SE_Brazil","1655","2557"
"SE_Brazil","1656","2557"
"SE_Brazil","1657","2557"
"SE_Brazil","1658","2557"
"SE_Brazil","1659","2557"
"SE_Brazil","1660","2557"
"SE_Brazil","1661","2557"
"SE_Brazil","1662","2557"
"SE_Brazil","1663","2557"
"SE_Brazil","1664","2557"
"SE_Brazil","1665","2557"
"SE_Brazil","1666","3751"
"SE_Brazil","1667","3854"
"SE_Brazil","1668","3787"
"SE_Brazil","1669","2996"
"SE_Brazil","1670","3577"
"SE_Brazil","1671","1922"
"SE_Brazil","1672","1966"
"SE_Brazil","1673","2557"
"SE_Brazil","1674","2557"
"SE_Brazil","1675","2557"
"SE_Brazil","1676","2557"
"SE_Brazil","1677","2557"
"SE_Brazil","1678","2200"
"SE_Brazil","1679","2200"
"SE_Brazil","1680","2200"
"SE_Brazil","1681","2200"
"SE_Brazil","1682","2200"
"SE_Brazil","1683","2200"
"SE_Brazil","1684","2053"
"SE_Brazil","1685","2577"
"SE_Brazil","1686","959"
"SE_Brazil","1687","1581"
"SE_Brazil","1688","1943"
"SE_Brazil","1689","2294"
"SE_Brazil","1690","2974"
"SE_Brazil","1691","3498"
"SE_Brazil","1692","3305"
"SE_Brazil","1693","1444"
"SE_Brazil","1694","1571"
"SE_Brazil","1695","3334"
"SE_Brazil","1696","4190"
"SE_Brazil","1697","5807"
"SE_Brazil","1698","6558"
"SE_Brazil","1699","4294"
"SE_Brazil","1700","5427"
"SE_Brazil","1701","4422"
"SE_Brazil","1702","4390"
"SE_Brazil","1703","4367"
"SE_Brazil","1704","4003"
"SE_Brazil","1705","3310"
"SE_Brazil","1706","3745"
"SE_Brazil","1707","6101"
"SE_Brazil","1708","3927"
"SE_Brazil","1709","4133"
"SE_Brazil","1710","3212"
"SE_Brazil","1711","3827"
"SE_Brazil","1712","2844"
"SE_Brazil","1713","6385"
"SE_Brazil","1714","4807"
"SE_Brazil","1715","5954"
"SE_Brazil","1716","6140"
"SE_Brazil","1717","5445"
"SE_Brazil","1718","7445"
"SE_Brazil","1719","4928"
"SE_Brazil","1720","6938"
"SE_Brazil","1721","4776"
"SE_Brazil","1722","4630"
"SE_Brazil","1723","4328"
"SE_Brazil","1724","4721"
"SE_Brazil","1725","6150"
"SE_Brazil","1726","5882"
"SE_Brazil","1727","5441"
"SE_Brazil","1728","4439"
"SE_Brazil","1729","2188"
"SE_Brazil","1730","8290"
"SE_Brazil","1731","3851"
"SE_Brazil","1732","5399"
"SE_Brazil","1733","5945"
"SE_Brazil","1734","6804"
"SE_Brazil","1735","8179"
"SE_Brazil","1736","8635"
"SE_Brazil","1737","6570"
"SE_Brazil","1738","5698"
"SE_Brazil","1739","7100"
"SE_Brazil","1740","5838"
"SE_Brazil","1741","8462"
"SE_Brazil","1742","7882"
"SE_Brazil","1743","9040"
"SE_Brazil","1744","6995"
"SE_Brazil","1745","10381"
"SE_Brazil","1746","8059"
"SE_Brazil","1747","6324"
"SE_Brazil","1748","6301"
"SE_Brazil","1749","4127"
"SE_Brazil","1750","1700"
"SE_Brazil","1751","6701"
"SE_Brazil","1752","7502"
"SE_Brazil","1753","6801"
"SE_Brazil","1754","9346"
"SE_Brazil","1755","8258"
"SE_Brazil","1756","10081"
"SE_Brazil","1757","9163"
"SE_Brazil","1758","7554"
"SE_Brazil","1759","9181"
"SE_Brazil","1760","6797"
"SE_Brazil","1761","9195"
"SE_Brazil","1762","7552"
"SE_Brazil","1763","7185"
"SE_Brazil","1764","8336"
"SE_Brazil","1765","12203"
"SE_Brazil","1766","7831"
"SE_Brazil","1767","8966"
"SE_Brazil","1768","6616"
"SE_Brazil","1769","8119"
"SE_Brazil","1770","8407"
"SE_Brazil","1771","7846"
"SE_Brazil","1772","9957"
"SE_Brazil","1773","9360"
"SE_Brazil","1774","6189"
"SE_Brazil","1775","5527"
"SE_Brazil","1776","5678"
"SE_Brazil","1777","7507"
"SE_Brazil","1778","9359"
"SE_Brazil","1779","9748"
"SE_Brazil","1780","8243"
"SE_Brazil","1781","10209"
"SE_Brazil","1782","8353"
"SE_Brazil","1783","9557"
"SE_Brazil","1784","10950"
"SE_Brazil","1785","11880"
"SE_Brazil","1786","13417"
"SE_Brazil","1787","10974"
"SE_Brazil","1788","12865"
"SE_Brazil","1789","9356"
"SE_Brazil","1790","11999"
"SE_Brazil","1791","7934"
"SE_Brazil","1792","16912"
"SE_Brazil","1793","14355"
"SE_Brazil","1794","13063"
"SE_Brazil","1795","11788"
"SE_Brazil","1796","12700"
"SE_Brazil","1797","13617"
"SE_Brazil","1798","7604"
"SE_Brazil","1799","10607"
"SE_Brazil","1800","11387"
"SE_Brazil","1801","11566"
"SE_Brazil","1802","17296"
"SE_Brazil","1803","11543"
"SE_Brazil","1804","11856"
"SE_Brazil","1805","13279"
"SE_Brazil","1806","9848"
"SE_Brazil","1807","12542"
"SE_Brazil","1808","11971"
"SE_Brazil","1809","16986"
"SE_Brazil","1810","23973"
"SE_Brazil","1811","24597"
"SE_Brazil","1812","23617"
"SE_Brazil","1813","22460"
"SE_Brazil","1814","19929"
"SE_Brazil","1815","16686"
"SE_Brazil","1816","24152"
"SE_Brazil","1817","23849"
"SE_Brazil","1818","27059"
"SE_Brazil","1819","19496"
"SE_Brazil","1820","21316"
"SE_Brazil","1821","24696"
"SE_Brazil","1822","31321"
"SE_Brazil","1823","23195"
"SE_Brazil","1824","28505"
"SE_Brazil","1825","27238"
"SE_Brazil","1826","37838"
"SE_Brazil","1827","34494"
"SE_Brazil","1828","46226"
"SE_Brazil","1829","48278"
"SE_Brazil","1830","34659"
"SE_Brazil","1831","1000"
"SE_Brazil","1832","4000"
"SE_Brazil","1833","9000"
"SE_Brazil","1834","13800"
"SE_Brazil","1835","30000"
"SE_Brazil","1836","46000"
"SE_Brazil","1837","46000"
"SE_Brazil","1838","42800"
"SE_Brazil","1839","46000"
"SE_Brazil","1840","27309"
"SE_Brazil","1841","17264"
"SE_Brazil","1842","16451"
"SE_Brazil","1843","30000"
"SE_Brazil","1844","19500"
"SE_Brazil","1845","16000"
"SE_Brazil","1846","42500"
"SE_Brazil","1847","49000"
"SE_Brazil","1848","52000"
"SE_Brazil","1849","46000"
"SE_Brazil","1850","19400"
"SE_Brazil","1851","4264"
"SE_Brazil","1852","984"
"SE_Brazil","1853","0"
"SE_Brazil","1854","0"
"SE_Brazil","1855","0"
"SE_Brazil","1856","320"
"Pernambuco","1561","100"
"Pernambuco","1562","107"
"Pernambuco","1563","114"
"Pernambuco","1564","122"
"Pernambuco","1565","130"
"Pernambuco","1566","138"
"Pernambuco","1567","148"
"Pernambuco","1568","158"
"Pernambuco","1569","168"
"Pernambuco","1570","180"
"Pernambuco","1571","192"
"Pernambuco","1572","204"
"Pernambuco","1573","218"
"Pernambuco","1574","233"
"Pernambuco","1575","249"
"Pernambuco","1576","265"
"Pernambuco","1577","283"
"Pernambuco","1578","302"
"Pernambuco","1579","322"
"Pernambuco","1580","344"
"Pernambuco","1581","367"
"Pernambuco","1582","392"
"Pernambuco","1583","418"
"Pernambuco","1584","446"
"Pernambuco","1585","476"
"Pernambuco","1586","508"
"Pernambuco","1587","542"
"Pernambuco","1588","579"
"Pernambuco","1589","618"
"Pernambuco","1590","659"
"Pernambuco","1591","703"
"Pernambuco","1592","751"
"Pernambuco","1593","801"
"Pernambuco","1594","855"
"Pernambuco","1595","912"
"Pernambuco","1596","973"
"Pernambuco","1597","1039"
"Pernambuco","1598","1109"
"Pernambuco","1599","1183"
"Pernambuco","1600","1263"
"Pernambuco","1601","1347"
"Pernambuco","1602","1438"
"Pernambuco","1603","1535"
"Pernambuco","1604","1638"
"Pernambuco","1605","1748"
"Pernambuco","1606","1865"
"Pernambuco","1607","1990"
"Pernambuco","1608","2124"
"Pernambuco","1609","2267"
"Pernambuco","1610","2419"
"Pernambuco","1611","2582"
"Pernambuco","1612","2755"
"Pernambuco","1613","2940"
"Pernambuco","1614","3138"
"Pernambuco","1615","3348"
"Pernambuco","1616","3573"
"Pernambuco","1617","3813"
"Pernambuco","1618","4070"
"Pernambuco","1619","4343"
"Pernambuco","1620","4640"
"Pernambuco","1621","4640"
"Pernambuco","1622","4640"
"Pernambuco","1623","4640"
"Pernambuco","1624","4640"
"Pernambuco","1625","4640"
"Pernambuco","1626","4640"
"Pernambuco","1627","4640"
"Pernambuco","1628","4640"
"Pernambuco","1629","4640"
"Pernambuco","1630","454"
"Pernambuco","1631","0"
"Pernambuco","1632","0"
"Pernambuco","1633","300"
"Pernambuco","1634","0"
"Pernambuco","1635","0"
"Pernambuco","1636","859"
"Pernambuco","1637","0"
"Pernambuco","1638","0"
"Pernambuco","1639","77"
"Pernambuco","1640","0"
"Pernambuco","1641","0"
"Pernambuco","1642","0"
"Pernambuco","1643","0"
"Pernambuco","1644","0"
"Pernambuco","1645","0"
"Pernambuco","1646","0"
"Pernambuco","1647","0"
"Pernambuco","1648","0"
"Pernambuco","1649","290"
"Pernambuco","1650","0"
"Pernambuco","1651","1044"
"Pernambuco","1652","0"
"Pernambuco","1653","0"
"Pernambuco","1654","0"
"Pernambuco","1655","1800"
"Pernambuco","1656","1800"
"Pernambuco","1657","1800"
"Pernambuco","1658","1800"
"Pernambuco","1659","1800"
"Pernambuco","1660","1800"
"Pernambuco","1661","1800"
"Pernambuco","1662","1800"
"Pernambuco","1663","1800"
"Pernambuco","1664","1800"
"Pernambuco","1665","1800"
"Pernambuco","1666","2295"
"Pernambuco","1667","2358"
"Pernambuco","1668","2317"
"Pernambuco","1669","1833"
"Pernambuco","1670","2189"
"Pernambuco","1671","1176"
"Pernambuco","1672","1203"
"Pernambuco","1673","2500"
"Pernambuco","1674","2500"
"Pernambuco","1675","2500"
"Pernambuco","1676","2500"
"Pernambuco","1677","2500"
"Pernambuco","1678","2500"
"Pernambuco","1679","2500"
"Pernambuco","1680","2500"
"Pernambuco","1681","2500"
"Pernambuco","1682","2500"
"Pernambuco","1683","2500"
"Pernambuco","1684","2500"
"Pernambuco","1685","2500"
"Pernambuco","1686","2500"
"Pernambuco","1687","2500"
"Pernambuco","1688","2500"
"Pernambuco","1689","2500"
"Pernambuco","1690","2500"
"Pernambuco","1691","2500"
"Pernambuco","1692","2500"
"Pernambuco","1693","2500"
"Pernambuco","1694","2500"
"Pernambuco","1695","2500"
"Pernambuco","1696","5234"
"Pernambuco","1697","7201"
"Pernambuco","1698","8235"
"Pernambuco","1699","5350"
"Pernambuco","1700","6755"
"Pernambuco","1701","5485"
"Pernambuco","1702","5465"
"Pernambuco","1703","5464"
"Pernambuco","1704","4976"
"Pernambuco","1705","4149"
"Pernambuco","1706","4641"
"Pernambuco","1707","7583"
"Pernambuco","1708","4849"
"Pernambuco","1709","5100"
"Pernambuco","1710","5149"
"Pernambuco","1711","4000"
"Pernambuco","1712","4000"
"Pernambuco","1713","4000"
"Pernambuco","1714","4000"
"Pernambuco","1715","4000"
"Pernambuco","1716","4000"
"Pernambuco","1717","4000"
"Pernambuco","1718","4000"
"Pernambuco","1719","4000"
"Pernambuco","1720","4000"
"Pernambuco","1721","2496"
"Pernambuco","1722","3482"
"Pernambuco","1723","1840"
"Pernambuco","1724","4893"
"Pernambuco","1725","4462"
"Pernambuco","1726","4582"
"Pernambuco","1727","6263"
"Pernambuco","1728","3096"
"Pernambuco","1729","3570"
"Pernambuco","1730","2960"
"Pernambuco","1731","1347"
"Pernambuco","1732","1428"
"Pernambuco","1733","3035"
"Pernambuco","1734","3358"
"Pernambuco","1735","3035"
"Pernambuco","1736","2142"
"Pernambuco","1737","1746"
"Pernambuco","1738","974"
"Pernambuco","1739","986"
"Pernambuco","1740","2081"
"Pernambuco","1741","1298"
"Pernambuco","1742","2408"
"Pernambuco","1743","1481"
"Pernambuco","1744","3638"
"Pernambuco","1745","2265"
"Pernambuco","1746","2794"
"Pernambuco","1747","2612"
"Pernambuco","1748","4388"
"Pernambuco","1749","2225"
"Pernambuco","1750","3795"
"Pernambuco","1751","1763"
"Pernambuco","1752","2775"
"Pernambuco","1753","3928"
"Pernambuco","1754","2357"
"Pernambuco","1755","3069"
"Pernambuco","1756","3758"
"Pernambuco","1757","2751"
"Pernambuco","1758","4297"
"Pernambuco","1759","2818"
"Pernambuco","1760","2249"
"Pernambuco","1761","2123"
"Pernambuco","1762","2167"
"Pernambuco","1763","3491"
"Pernambuco","1764","1695"
"Pernambuco","1765","3241"
"Pernambuco","1766","3070"
"Pernambuco","1767","3462"
"Pernambuco","1768","3684"
"Pernambuco","1769","1047"
"Pernambuco","1770","2803"
"Pernambuco","1771","1687"
"Pernambuco","1772","3015"
"Pernambuco","1773","1707"
"Pernambuco","1774","3007"
"Pernambuco","1775","2865"
"Pernambuco","1776","1854"
"Pernambuco","1777","1836"
"Pernambuco","1778","1516"
"Pernambuco","1779","1774"
"Pernambuco","1780","1259"
"Pernambuco","1781","2730"
"Pernambuco","1782","2578"
"Pernambuco","1783","3670"
"Pernambuco","1784","2113"
"Pernambuco","1785","1501"
"Pernambuco","1786","1655"
"Pernambuco","1787","5735"
"Pernambuco","1788","2982"
"Pernambuco","1789","1668"
"Pernambuco","1790","2496"
"Pernambuco","1791","4455"
"Pernambuco","1792","3802"
"Pernambuco","1793","4221"
"Pernambuco","1794","1663"
"Pernambuco","1795","4241"
"Pernambuco","1796","2169"
"Pernambuco","1797","5496"
"Pernambuco","1798","5902"
"Pernambuco","1799","3249"
"Pernambuco","1800","2532"
"Pernambuco","1801","5374"
"Pernambuco","1802","5886"
"Pernambuco","1803","4538"
"Pernambuco","1804","4735"
"Pernambuco","1805","3432"
"Pernambuco","1806","4790"
"Pernambuco","1807","5871"
"Pernambuco","1808","4143"
"Pernambuco","1809","3581"
"Pernambuco","1810","11518"
"Pernambuco","1811","3375"
"Pernambuco","1812","7943"
"Pernambuco","1813","6587"
"Pernambuco","1814","9683"
"Pernambuco","1815","9625"
"Pernambuco","1816","10511"
"Pernambuco","1817","7866"
"Pernambuco","1818","10198"
"Pernambuco","1819","5508"
"Pernambuco","1820","10164"
"Pernambuco","1821","10000"
"Pernambuco","1822","5518"
"Pernambuco","1823","5678"
"Pernambuco","1824","4036"
"Pernambuco","1825","7626"
"Pernambuco","1826","7222"
"Pernambuco","1827","7838"
"Pernambuco","1828","4666"
"Pernambuco","1829","7879"
"Pernambuco","1830","6024"
"Pernambuco","1831","3553"
"Pernambuco","1832","1713"
"Pernambuco","1833","301"
"Pernambuco","1834","700"
"Pernambuco","1835","1400"
"Pernambuco","1836","3500"
"Pernambuco","1837","6650"
"Pernambuco","1838","5950"
"Pernambuco","1839","5250"
"Pernambuco","1840","5683"
"Pernambuco","1841","5325"
"Pernambuco","1842","2234"
"Pernambuco","1843","1400"
"Pernambuco","1844","2100"
"Pernambuco","1845","1143"
"Pernambuco","1846","829"
"Pernambuco","1847","1344"
"Pernambuco","1848","1750"
"Pernambuco","1849","1050"
"Pernambuco","1850","2300"
"Pernambuco","1851","350"
"Bahia","1580","100"
"Bahia","1581","109"
"Bahia","1582","119"
"Bahia","1583","129"
"Bahia","1584","141"
"Bahia","1585","154"
"Bahia","1586","167"
"Bahia","1587","182"
"Bahia","1588","199"
"Bahia","1589","216"
"Bahia","1590","236"
"Bahia","1591","257"
"Bahia","1592","280"
"Bahia","1593","305"
"Bahia","1594","332"
"Bahia","1595","362"
"Bahia","1596","395"
"Bahia","1597","430"
"Bahia","1598","468"
"Bahia","1599","510"
"Bahia","1600","556"
"Bahia","1601","606"
"Bahia","1602","660"
"Bahia","1603","719"
"Bahia","1604","784"
"Bahia","1605","854"
"Bahia","1606","931"
"Bahia","1607","1014"
"Bahia","1608","1105"
"Bahia","1609","1204"
"Bahia","1610","1312"
"Bahia","1611","1429"
"Bahia","1612","1557"
"Bahia","1613","1696"
"Bahia","1614","1848"
"Bahia","1615","2014"
"Bahia","1616","2194"
"Bahia","1617","2391"
"Bahia","1618","2605"
"Bahia","1619","2839"
"Bahia","1620","3086"
"Bahia","1621","3086"
"Bahia","1622","3086"
"Bahia","1623","3086"
"Bahia","1624","3086"
"Bahia","1625","3086"
"Bahia","1626","3086"
"Bahia","1627","3086"
"Bahia","1628","3086"
"Bahia","1629","3086"
"Bahia","1630","3086"
"Bahia","1631","3086"
"Bahia","1632","3086"
"Bahia","1633","3086"
"Bahia","1634","3086"
"Bahia","1635","3086"
"Bahia","1636","3086"
"Bahia","1637","3086"
"Bahia","1638","3086"
"Bahia","1639","3086"
"Bahia","1640","3086"
"Bahia","1641","2000"
"Bahia","1642","2000"
"Bahia","1643","2000"
"Bahia","1644","2000"
"Bahia","1645","2000"
"Bahia","1646","2000"
"Bahia","1647","2000"
"Bahia","1648","2000"
"Bahia","1649","3086"
"Bahia","1650","3653"
"Bahia","1651","3653"
"Bahia","1652","3653"
"Bahia","1653","3653"
"Bahia","1654","3653"
"Bahia","1655","3653"
"Bahia","1656","3653"
"Bahia","1657","3653"
"Bahia","1658","3653"
"Bahia","1659","3653"
"Bahia","1660","3653"
"Bahia","1661","3653"
"Bahia","1662","3653"
"Bahia","1663","3653"
"Bahia","1664","3653"
"Bahia","1665","3653"
"Bahia","1666","4823"
"Bahia","1667","4956"
"Bahia","1668","4869"
"Bahia","1669","3853"
"Bahia","1670","4600"
"Bahia","1671","2471"
"Bahia","1672","2528"
"Bahia","1673","3653"
"Bahia","1674","3653"
"Bahia","1675","3653"
"Bahia","1676","3653"
"Bahia","1677","3653"
"Bahia","1678","3143"
"Bahia","1679","3143"
"Bahia","1680","3143"
"Bahia","1681","3143"
"Bahia","1682","3143"
"Bahia","1683","3143"
"Bahia","1684","2933"
"Bahia","1685","3682"
"Bahia","1686","1370"
"Bahia","1687","2259"
"Bahia","1688","2776"
"Bahia","1689","3277"
"Bahia","1690","4249"
"Bahia","1691","4998"
"Bahia","1692","4721"
"Bahia","1693","2062"
"Bahia","1694","2245"
"Bahia","1695","4763"
"Bahia","1696","5985"
"Bahia","1697","8295"
"Bahia","1698","9369"
"Bahia","1699","6135"
"Bahia","1700","7752"
"Bahia","1701","6317"
"Bahia","1702","6272"
"Bahia","1703","6239"
"Bahia","1704","5719"
"Bahia","1705","4729"
"Bahia","1706","5350"
"Bahia","1707","8715"
"Bahia","1708","5610"
"Bahia","1709","5905"
"Bahia","1710","5908"
"Bahia","1711","7242"
"Bahia","1712","9301"
"Bahia","1713","9608"
"Bahia","1714","9259"
"Bahia","1715","6974"
"Bahia","1716","8730"
"Bahia","1717","7889"
"Bahia","1718","7945"
"Bahia","1719","6584"
"Bahia","1720","6872"
"Bahia","1721","6394"
"Bahia","1722","5461"
"Bahia","1723","7907"
"Bahia","1724","14935"
"Bahia","1725","7695"
"Bahia","1726","10815"
"Bahia","1727","9185"
"Bahia","1728","12333"
"Bahia","1729","10965"
"Bahia","1730","5060"
"Bahia","1731","12455"
"Bahia","1732","7102"
"Bahia","1733","8163"
"Bahia","1734","10457"
"Bahia","1735","8177"
"Bahia","1736","8859"
"Bahia","1737","8887"
"Bahia","1738","9889"
"Bahia","1739","7602"
"Bahia","1740","9459"
"Bahia","1741","3710"
"Bahia","1742","10862"
"Bahia","1743","5672"
"Bahia","1744","12734"
"Bahia","1745","4234"
"Bahia","1746","6637"
"Bahia","1747","13095"
"Bahia","1748","9285"
"Bahia","1749","11265"
"Bahia","1750","13828"
"Bahia","1751","7689"
"Bahia","1752","9728"
"Bahia","1753","10284"
"Bahia","1754","5698"
"Bahia","1755","7111"
"Bahia","1756","8371"
"Bahia","1757","6861"
"Bahia","1758","6509"
"Bahia","1759","5210"
"Bahia","1760","7288"
"Bahia","1761","6977"
"Bahia","1762","6338"
"Bahia","1763","5682"
"Bahia","1764","3475"
"Bahia","1765","6559"
"Bahia","1766","9873"
"Bahia","1767","7447"
"Bahia","1768","7600"
"Bahia","1769","7658"
"Bahia","1770","5036"
"Bahia","1771","6839"
"Bahia","1772","4311"
"Bahia","1773","6092"
"Bahia","1774","8151"
"Bahia","1775","9282"
"Bahia","1776","9370"
"Bahia","1777","3743"
"Bahia","1778","8383"
"Bahia","1779","7050"
"Bahia","1780","15418"
"Bahia","1781","13185"
"Bahia","1782","13395"
"Bahia","1783","8530"
"Bahia","1784","9923"
"Bahia","1785","7263"
"Bahia","1786","7957"
"Bahia","1787","3035"
"Bahia","1788","5241"
"Bahia","1789","7095"
"Bahia","1790","6998"
"Bahia","1791","7252"
"Bahia","1792","7663"
"Bahia","1793","10313"
"Bahia","1794","13732"
"Bahia","1795","13097"
"Bahia","1796","8566"
"Bahia","1797","8580"
"Bahia","1798","9285"
"Bahia","1799","9566"
"Bahia","1800","9150"
"Bahia","1801","9637"
"Bahia","1802","5628"
"Bahia","1803","9757"
"Bahia","1804","11164"
"Bahia","1805","10369"
"Bahia","1806","12917"
"Bahia","1807","11282"
"Bahia","1808","6870"
"Bahia","1809","8754"
"Bahia","1810","15555"
"Bahia","1811","8801"
"Bahia","1812","12324"
"Bahia","1813","11454"
"Bahia","1814","11727"
"Bahia","1815","12255"
"Bahia","1816","9006"
"Bahia","1817","12577"
"Bahia","1818","11583"
"Bahia","1819","15342"
"Bahia","1820","9501"
"Bahia","1821","8785"
"Bahia","1822","13313"
"Bahia","1823","4619"
"Bahia","1824","5100"
"Bahia","1825","6037"
"Bahia","1826","13218"
"Bahia","1827","14937"
"Bahia","1828","6866"
"Bahia","1829","16297"
"Bahia","1830","7204"
"Bahia","1831","1000"
"Bahia","1832","3300"
"Bahia","1833","3600"
"Bahia","1834","3600"
"Bahia","1835","5200"
"Bahia","1836","2900"
"Bahia","1837","4119"
"Bahia","1838","4000"
"Bahia","1839","4122"
"Bahia","1840","2291"
"Bahia","1841","1823"
"Bahia","1842","4541"
"Bahia","1843","3111"
"Bahia","1844","6528"
"Bahia","1845","3294"
"Bahia","1846","7869"
"Bahia","1847","10943"
"Bahia","1848","7563"
"Bahia","1849","9890"
"Bahia","1850","9461"
"Bahia","1851","981"
